paper_id,title,cluster,citations,year,pca_x,pca_y
217,ALIVE: An Avatar-Lecture Interactive Video Engine with Content-Aware Retrieval for Real-Time Interaction,13,10,2025,0.04198742366369987,0.05752352317014982
218,NVIDIA Nemotron 3: Efficient and Open Intelligence,15,10,2025,0.24477871513999416,-0.06528907113540798
219,How important is Recall for Measuring Retrieval Quality?,13,10,2025,0.11084250879132586,0.013344501214947695
220,"Nemotron 3 Nano: Open, Efficient Mixture-of-Experts Hybrid Mamba-Transformer Model for Agentic Reasoning",15,10,2025,0.31184270478019455,0.014703594958171454
221,YCB-Handovers Dataset: Analyzing Object Weight Impact on Human Handovers to Adapt Robotic Handover Motion,4,10,2025,0.010739787380142382,0.09090612858174964
222,MAR:Multi-Agent Reflexion Improves Reasoning Abilities in LLMs,5,10,2025,0.3645915867592324,-0.2788021076884678
223,Input-Adaptive Visual Preprocessing for Efficient Fast Vision-Language Model Inference,12,10,2025,0.07706481587500692,0.24150771885632843
224,CHAMMI-75: pre-training multi-channel models with heterogeneous microscopy images,3,10,2025,0.05760125686144622,0.1307094743905407
225,Context-Sensitive Abstractions for Reinforcement Learning with Parameterized Actions,0,10,2025,-0.03795609056512822,-0.01407739132017857
226,"NotSoTiny: A Large, Living Benchmark for RTL Code Generation",17,10,2025,0.2785528555641903,-0.045967759832061944
227,MediEval: A Unified Medical Benchmark for Patient-Contextual and Knowledge-Grounded Reasoning in LLMs,17,10,2025,0.3429937666450583,-0.1449560819047412
228,Defending against adversarial attacks using mixture of experts,3,10,2025,-0.11407503056170101,-0.09251310134392172
229,EssayCBM: Rubric-Aligned Concept Bottleneck Models for Transparent Essay Grading,5,10,2025,0.14430940939692571,-0.06338079172081072
230,Learning to Sense for Driving: Joint Optics-Sensor-Model Co-Design for Semantic Segmentation,10,10,2025,-0.06577483303398687,-0.012530004325602822
231,FedMPDD: Communication-Efficient Federated Learning with Privacy Preservation Attributes via Projected Directional Derivative,10,10,2025,-0.19400818326623437,-0.07438727848571809
232,GraphFire-X: Physics-Informed Graph Attention Networks and Structural Gradient Boosting for Building-Scale Wildfire Preparedness at the Wildland-Urban Interface,8,10,2025,-0.15738365566473445,-0.044986161263870006
233,Semantic Deception: When Reasoning Models Can't Compute an Addition,15,10,2025,0.41926428992657944,-0.1719034141123845
234,Weighted MCC: A Robust Measure of Multiclass Classifier Performance for Observations with Individual Weights,2,10,2025,-0.04490891372241607,-0.021445924920419107
235,Hardware-Algorithm Co-Design for Hyperdimensional Computing Based on Memristive System-on-Chip,14,10,2025,-0.1570475535266104,-0.13378101935631528
236,Safety Alignment of LMs via Non-cooperative Games,0,10,2025,0.07807082984442537,-0.1098998630568546
237,A Benchmark for Evaluating Outcome-Driven Constraint Violations in Autonomous AI Agents,0,11,2025,0.20681743661859486,-0.15453048933841146
238,Assessing Coronary Microvascular Dysfunction using Angiography-based Data-driven Methods,3,12,2025,-0.18590418708766207,-0.05068969688486626
239,Measuring Mechanistic Independence: Can Bias Be Removed Without Erasing Demographics?,2,13,2025,0.02984649542991978,-0.03672200966953771
240,RHAPSODY: Execution of Hybrid AI-HPC Workflows at Scale,18,14,2025,0.03811557919788231,-0.1141518223866907
241,Investigating Model Editing for Unlearning in Large Language Models,2,15,2025,0.08372720923294387,-0.10417061891030877
242,X-GridAgent: An LLM-Powered Agentic AI System for Assisting Power Grid Analysis,5,16,2025,0.18747416630335392,-0.11591141929790719
243,Symbolic regression for defect interactions in 2D materials,10,17,2025,-0.3028105031003329,-0.11250552027508666
244,NULLBUS: Multimodal Mixed-Supervision for Breast Ultrasound Segmentation via Nullable Global-Local Prompts,13,18,2025,0.03488391925367744,0.2525575270543368
245,Soft Filtering: Guiding Zero-shot Composed Image Retrieval with Prescriptive and Proscriptive Constraints,13,19,2025,0.2597268526240079,0.2111340372694533
246,Large Language Models Approach Expert Pedagogical Quality in Math Tutoring but Differ in Instructional and Linguistic Profiles,5,20,2025,0.2721686390214092,-0.08575468776697924
247,Towards Optimal Performance and Action Consistency Guarantees in Dec-POMDPs with Inconsistent Beliefs and Limited Communication,0,21,2025,-0.03950832291962671,-0.10708954266019778
248,Improving Matrix Exponential for Generative AI Flows: A Taylor-Based Approach Beyond Paterson--Stockmeyer,14,22,2025,-0.14728544577833363,-0.030854677214375258
249,Sark: Oblivious Integrity Without Global State,14,23,2025,-0.09706503559993974,-0.0275309056806228
250,Adversarial Training for Failure-Sensitive User Simulation in Mental Health Dialogue Optimization,3,24,2025,0.0159454710542695,-0.0027536702992665865
251,OccuFly: A 3D Vision Benchmark for Semantic Scene Completion from the Aerial Perspective,6,10,2025,0.005725672615873718,0.27458736598726113
252,A General Purpose Method for Robotic Interception of Non-Cooperative Dynamic Targets,4,10,2025,-0.18691097613179838,0.01108849398304255
253,Subgroup Discovery with the Cox Model,14,10,2025,-0.15432800067647065,-0.05705373426062992
254,TS-Arena Technical Report -- A Pre-registered Live Forecasting Platform,3,10,2025,-0.009308892542255313,0.00947339781432735
255,Generalization of RLVR Using Causal Reasoning as a Testbed,15,10,2025,0.2607403220002293,-0.1307438208274711
256,TokSuite: Measuring the Impact of Tokenizer Choice on Language Model Behavior,3,10,2025,0.1449622576911505,-0.0010310784819861944
257,Bridging Efficiency and Safety: Formal Verification of Neural Networks with Early Exits,10,10,2025,-0.1729309380732418,-0.131481813748807
258,Stabilizing Multimodal Autoencoders: A Theoretical and Empirical Analysis of Fusion Strategies,13,10,2025,0.01720687097743868,0.07427862291226289
259,Fixed-time control with prescribed performance for path following of underwater gliders,14,10,2025,-0.1364404492712503,0.011364022049130531
260,A Physics Informed Neural Network For Deriving MHD State Vectors From Global Active Regions Observations,2,10,2025,-0.1354408927084701,-0.01144391174543392
261,TrashDet: Iterative Neural Architecture Search for Efficient Waste Detection,9,10,2025,-0.18358660140818872,-0.013774575204712428
262,AgentMath: Empowering Mathematical Reasoning for Large Language Models via Tool-Augmented Agent,15,10,2025,0.3798402069068451,-0.13517800016713508
263,AI-Driven Green Cognitive Radio Networks for Sustainable 6G Communication,10,10,2025,-0.21870439451584922,-0.24552572762255948
264,VL4Gaze: Unleashing Vision-Language Models for Gaze Following,12,10,2025,0.3145661857408742,0.12598801074630026
265,Towards a Security Plane for 6G Ecosystems,10,10,2025,-0.11507278426226206,-0.03345713851183312
266,FEM-Bench: A Structured Scientific Reasoning Benchmark for Evaluating Code-Generating LLMs,15,10,2025,0.40953513940478103,-0.18932957177119816
267,Shifted Partial Derivative Polynomial Rank and Codimension,2,10,2025,-0.04084142526238101,-0.003942485804742886
268,SA-DiffuSeq: Addressing Computational and Scalability Challenges in Long-Document Generation with Sparse Attention,11,10,2025,0.021181893265526212,0.2573712525338405
269,From artificial to organic: Rethinking the roots of intelligence for digital health,18,10,2025,-0.025999178719723213,-0.2070400828719645
270,Learning-Enabled Elastic Network Topology for Distributed ISAC Service Provisioning,10,10,2025,-0.2693202558248341,-0.15495265057301114
271,SoK: Speedy Secure Finality,10,10,2025,-0.1004205553923559,-0.05927112816154105
272,From Pilots to Practices: A Scoping Review of GenAI-Enabled Personalization in Computer Science Education,18,10,2025,0.01712601619470288,-0.10415459158074579
273,Real-World Adversarial Attacks on RF-Based Drone Detectors,9,10,2025,-0.05933713210762775,0.10807698934809574
274,Anytime Metaheuristic Framework for Global Route Optimization in Expected-Time Mobile Search,14,10,2025,-0.10320707380042857,0.024524662457146337
275,Anota: Identifying Business Logic Vulnerabilities via Annotation-Based Sanitization,2,10,2025,0.04327346803996229,-0.03104259140291499
276,Process Analytics -- Data-driven Business Process Management,3,10,2025,-0.07656024581479458,-0.07900400223031372
277,SemanticGen: Video Generation in Semantic Space,16,10,2025,0.008935051003639546,0.36685961067714556
278,LongVideoAgent: Multi-Agent Reasoning with Long Videos,0,10,2025,0.17945221236330067,-0.13945355046347582
279,SpatialTree: How Spatial Abilities Branch Out in MLLMs,15,10,2025,0.1755624406318956,0.024701728068468886
280,Active Intelligence in Video Avatars via Closed-loop World Modeling,16,10,2025,0.13195734113630672,0.23761843792351717
281,Making Large Language Models Efficient Dense Retrievers,5,10,2025,0.3287976136160584,-0.03391215063026728
282,FedPOD: the deployable units of training for federated learning,3,10,2025,-0.22611672885308048,-0.12129749213584991
283,Saddle-to-Saddle Dynamics Explains A Simplicity Bias Across Neural Network Architectures,10,10,2025,-0.24959888433703956,-0.06927345814827796
284,Repurposing Video Diffusion Transformers for Robust Point Tracking,16,10,2025,0.005068732694881094,0.3333329757423821
285,Emergent temporal abstractions in autoregressive models enable hierarchical reinforcement learning,1,10,2025,-0.03970268900941519,-0.10881359230810755
286,MoE-DiffuSeq: Enhancing Long-Document Diffusion Models with Sparse Attention and Mixture of Experts,11,10,2025,0.05389141428796157,0.27727885600528257
287,On the near-tightness of $χ\leq 2r$: a general $σ$-ary construction and a binary case via LFSRs,14,11,2025,-0.06081164324421645,-0.00792434147645918
288,Cube Bench: A Benchmark for Spatial Visual Reasoning in MLLMs,15,12,2025,0.2919616359104077,0.059121019726935044
289,LightTact: A Visual-Tactile Fingertip Sensor for Deformation-Independent Contact Sensing,12,13,2025,0.1365769986334674,0.16668363908426756
290,Leveraging High-Fidelity Digital Models and Reinforcement Learning for Mission Engineering: A Case Study of Aerial Firefighting Under Perfect Information,1,14,2025,-0.10824495730408401,-0.23525907372850902
291,Certified Lower Bounds and Efficient Estimation of Minimum Accuracy in Quantum Kernel Methods,7,15,2025,-0.1743269087883334,-0.05364673268785209
292,Quantum Gates from Wolfram Model Multiway Rewriting Systems,7,16,2025,-0.14357743918257002,-0.14067201903716134
293,Automated stereotactic radiosurgery planning using a human-in-the-loop reasoning large language model agent,15,17,2025,0.3642865657767219,-0.28472370121805884
294,A human-centered approach to reframing job satisfaction in the BIM-enabled construction industry,14,18,2025,-0.024079686097600046,-0.10346431564476594
295,Making Sense of Private Advertising: A Principled Approach to a Complex Ecosystem,14,19,2025,-0.05149740729442616,-0.040920736964539
296,Relu and softplus neural nets as zero-sum turn-based games,10,20,2025,-0.32272714900353805,-0.13587915151848756
297,Can LLMs Predict Their Own Failures? Self-Awareness via Internal Circuits,17,21,2025,0.28000442127034547,-0.06523673509018317
298,Improving ML Training Data with Gold-Standard Quality Metrics,3,22,2025,-0.09870418818664436,0.06744624243325106
299,Performative Policy Gradient: Optimality in Performative Reinforcement Learning,1,23,2025,-0.18877636555921537,-0.1802769330813387
300,"Fail Fast, Win Big: Rethinking the Drafting Strategy in Speculative Decoding via Diffusion LLMs",11,24,2025,0.2381063889269761,0.04506227194528941
301,The Limitations and Power of NP-Oracle-Based Functional Synthesis Techniques,14,10,2025,-0.1710570311072748,-0.09955616429417381
302,Composing Mini Oscilloscope on Embedded Systems,14,10,2025,-0.14541163356781048,-0.09462181266049362
303,Distilling to Hybrid Attention Models via KL-Guided Layer Selection,2,10,2025,-0.03644174753322608,0.07157356128265947
304,LEAD: Minimizing Learner-Expert Asymmetry in End-to-End Driving,3,10,2025,-0.021854861938551035,-0.00468505403282716
305,Shallow Neural Networks Learn Low-Degree Spherical Polynomials with Learnable Channel Attention,10,10,2025,-0.2429680651603902,-0.04287078812137752
306,FlashVLM: Text-Guided Visual Token Selection for Large Multimodal Models,12,10,2025,0.1677980816344829,0.43625627544080614
307,Learning to Reason in 4D: Dynamic Spatial Understanding for Vision Language Models,6,10,2025,0.17703474617453008,0.21023679209107862
308,Multi-Grained Text-Guided Image Fusion for Multi-Exposure and Multi-Focus Scenarios,13,10,2025,0.11599601592271307,0.35883125805033417
309,Information-theoretic signatures of causality in Bayesian networks and hypergraphs,10,10,2025,-0.14862976113967008,-0.06839965582100911
310,LLM-Based Authoring of Agent-Based Narratives through Scene Descriptions,0,10,2025,0.1804755638145659,-0.2290460155241441
311,Advancing Multimodal Teacher Sentiment Analysis:The Large-Scale T-MED Dataset & The Effective AAM-TSA Model,13,10,2025,-0.004223141531592885,0.1171587041119523
312,AlignPose: Generalizable 6D Pose Estimation via Multi-view Feature-metric Alignment,2,10,2025,-0.0597760608534192,0.18229586532276534
313,ARBITER: AI-Driven Filtering for Role-Based Access Control,5,10,2025,0.047507226351631605,-0.16573133134616186
314,Over-the-Air Goal-Oriented Communications,10,10,2025,-0.2783365355845782,-0.09852686603780673
315,SirenPose: Dynamic Scene Reconstruction via Geometric Supervision,4,10,2025,-0.11448206412516061,0.20982049873329056
316,ScoreMatchingRiesz: Auto-DML with Infinitesimal Classification,14,10,2025,-0.22328269641303894,-0.03923121867550346
317,Benchmarking LLMs for Predictive Applications in the Intensive Care Units,17,10,2025,0.30499960324522707,-0.12470306040635654
318,"Expected Revenue, Risk, and Grid Impact of Bitcoin Mining: A Decision-Theoretic Perspective",14,10,2025,-0.04929366174648274,-0.015380194993109489
319,Explainable time-series forecasting with sampling-free SHAP for Transformers,2,10,2025,-0.1578451037217569,-0.028059978401426214
320,Recurrent Off-Policy Deep Reinforcement Learning Doesn't Have to be Slow,1,10,2025,-0.1549230884610494,-0.11609051153675888
321,Bridging Modalities and Transferring Knowledge: Enhanced Multimodal Understanding and Recognition,13,10,2025,0.13145438647794416,0.15568477734560415
322,Nebula: Enable City-Scale 3D Gaussian Splatting in Virtual Reality via Collaborative Rendering and Accelerated Stereo Rasterization,4,10,2025,-0.04542565720319043,0.26754972698812773
323,Step-DeepResearch Technical Report,0,10,2025,0.081394456764915,-0.08880680789662966
324,Multi-temporal Adaptive Red-Green-Blue and Long-Wave Infrared Fusion for You Only Look Once-Based Landmine Detection from Unmanned Aerial Systems,9,10,2025,-0.0880575116571337,0.009659715562622415
325,The Design of an Interactive Proof Mode for Dafny,14,10,2025,-0.07351819655230928,-0.028483496088726946
326,WOC: Dual-Path Weighted Object Consensus Made Efficient,2,10,2025,-0.1023872670519847,0.012860388157623736
327,"SweRank+: Multilingual, Multi-Turn Code Ranking for Software Issue Localization",17,10,2025,0.2185179330823309,-0.03025124506087029
328,Coherence in the brain unfolds across separable temporal regimes,5,10,2025,0.13930188644531025,-0.07706421674453257
329,UTDesign: A Unified Framework for Stylized Text Editing and Generation in Graphic Design Images,13,10,2025,0.06940648614199318,0.2695758875651031
330,Drift-Corrected Monocular VIO and Perception-Aware Planning for Autonomous Drone Racing,18,10,2025,-0.02345422051814524,-0.01655836475118082
331,Bohrium + SciMaster: Building the Infrastructure and Ecosystem for Agentic Science at Scale,18,10,2025,0.17771728437603188,-0.21692383592596326
332,Snapshot 3D image projection using a diffractive decoder,6,10,2025,-0.07004611162425614,0.42137231652358853
333,The Aligned Economic Index & The State Switching Model,14,10,2025,-0.08580244180201278,0.02789651118537416
334,Laser: Governing Long-Horizon Agentic Search via Structured Protocol and Context Register,15,10,2025,0.4039915451247982,-0.12086126681409921
335,When Natural Strategies Meet Fuzziness and Resource-Bounded Actions (Extended Version),0,10,2025,0.04963461248939658,-0.11994034527867929
336,Beyond Motion Pattern: An Empirical Study of Physical Forces for Human Motion Understanding,4,10,2025,0.04772044795566989,0.21779411713043897
337,Machine Learning to Predict Digital Frustration from Clickstream Data,3,11,2025,-0.09863968577736465,-0.09627439492857189
338,Dual-Encoder Transformer-Based Multimodal Learning for Ischemic Stroke Lesion Segmentation Using Diffusion MRI,11,12,2025,-0.07606776635102994,0.13174946362038997
339,High Dimensional Data Decomposition for Anomaly Detection of Textured Images,9,13,2025,-0.10171537111301343,0.13510233595614266
340,Skin Lesion Classification Using a Soft Voting Ensemble of Convolutional Neural Networks,9,14,2025,-0.1793216989727384,-0.025848314515442596
341,Evasion-Resilient Detection of DNS-over-HTTPS Data Exfiltration: A Practical Evaluation and Toolkit,9,15,2025,-0.09062993204578826,-0.008035381358829316
342,Simplifying Multi-Task Architectures Through Task-Specific Normalization,2,16,2025,-0.0027499404147039302,-0.016828269380815226
343,Chain-of-Anomaly Thoughts with Large Vision-Language Models,15,17,2025,0.39153255504091367,-0.05151707680316508
344,DETACH : Decomposed Spatio-Temporal Alignment for Exocentric Video and Ambient Sensors with Staged Learning,16,18,2025,-0.03015563246883597,0.2137022094698079
345,AUDRON: A Deep Learning Framework with Fused Acoustic Signatures for Drone Type Recognition,9,19,2025,-0.24373564220870925,-0.05929931019825042
346,ChatGPT: Excellent Paper! Accept It. Editor: Imposter Found! Review Rejected,5,20,2025,0.27940351592711676,-0.269166321533091
347,Sentiment-Aware Extractive and Abstractive Summarization for Unstructured Text Mining,2,21,2025,-0.002136929033040862,0.07737544338964136
348,BRIDGE: Budget-aware Reasoning via Intermediate Distillation with Guided Examples,15,22,2025,0.21323791849473273,-0.04526067510308748
349,iblock: Accurate and Scalable Bitcoin Simulations with OMNeT++,14,23,2025,-0.07164870323357977,0.026130263799358792
350,GeoTransolver: Learning Physics on Irregular Domains Using Multi-scale Geometry Aware Physics Attention Transformer,2,24,2025,-0.0653704617090218,0.08112797346009458
351,Symmaries: Automatic Inference of Formal Security Summaries for Java Programs,17,10,2025,-0.023684637251667567,-0.021389091443117455
352,Resilient Packet Forwarding: A Reinforcement Learning Approach to Routing in Gaussian Interconnected Networks with Clustered Faults,10,10,2025,-0.24685962723592988,-0.1835433354344386
353,Contingency Model-based Control (CMC) for Communicationless Cooperative Collision Avoidance in Robot Swarms,14,10,2025,-0.12148788430318355,-0.0410611651864719
354,Viterbi State Selection for Discrete Pinching Antenna Systems,14,10,2025,-0.17929560894287117,-0.04392134587250874
355,Generative Digital Twins: Vision-Language Simulation Models for Executable Industrial Systems,12,10,2025,0.2813603198786946,0.051079367034026664
356,Anisotropic Green Coordinates,14,10,2025,-0.1496264542594201,0.04891043280194198
357,Identifying Appropriately-Sized Services with Deep Reinforcement Learning,1,10,2025,-0.03066449592542059,-0.08866680848821501
358,A Covariance-Surrogate Framework for Movable-Antenna Enabled Anti-Jamming with Unknown Jammers,14,10,2025,-0.1425911634161662,-0.0837214833554729
359,SmartSplat: Feature-Smart Gaussians for Scalable Compression of Ultra-High-Resolution Images,2,10,2025,-0.05793343186247617,0.3266041161465495
360,Linking Faces and Voices Across Languages: Insights from the FAME 2026 Challenge,14,10,2025,-0.020195056677733,-0.016409120073697343
361,CLIP Based Region-Aware Feature Fusion for Automated BBPS Scoring in Colonoscopy Images,2,10,2025,-0.07179603301819044,0.17052678182093195
362,Cross-Population White Matter Atlas Creation for Concurrent Mapping of Brain Connections in Neonates and Adults with Diffusion MRI Tractography,11,10,2025,-0.06087703768922402,0.0926936208035909
363,EnvSSLAM-FFN: Lightweight Layer-Fused System for ESDD 2026 Challenge,9,10,2025,-0.09380289824500505,0.04943929006226391
364,Avoiding the Price of Adaptivity: Inference in Linear Contextual Bandits via Stability,14,10,2025,-0.16057516791731263,-0.05530561957764967
365,Clust-PSI-PFL: A Population Stability Index Approach for Clustered Non-IID Personalized Federated Learning,3,10,2025,-0.1948757686596616,-0.035119280281801064
366,CRAFT: Continuous Reasoning and Agentic Feedback Tuning for Multimodal Text-to-Image Generation,15,10,2025,0.32237557934476224,0.09979763855274848
367,FAR-AVIO: Fast and Robust Schur-Complement Based Acoustic-Visual-Inertial Fusion Odometry with Sensor Calibration,12,10,2025,-0.025456815151984936,0.15996056875027606
368,Multi-LLM Thematic Analysis with Dual Reliability Metrics: Combining Cohen's Kappa and Semantic Similarity for Qualitative Research Validation,5,10,2025,0.11647366263702082,-0.10800254751698148
369,Field-Space Attention for Structure-Preserving Earth System Transformers,2,10,2025,-0.11709918419304732,0.0874631963209746
370,Physics-guided Neural Network-based Shaft Power Prediction for Vessels,10,10,2025,-0.3042015319691393,-0.08931677522257139
371,Inverse Autoregressive Flows for Zero Degree Calorimeter fast simulation,3,10,2025,-0.10167375728145144,-0.055156332313442843
372,A Comprehensive Study of Bugs in Modern Distributed Deep Learning Systems,10,10,2025,-0.15771981974147015,-0.1325310110397585
373,A DeepSeek-Powered AI System for Automated Chest Radiograph Interpretation in Clinical Practice,18,10,2025,0.13972806536322552,-0.016011913458791743
374,Design and Modeling of a Simple-Structured Continuously Variable Transmission Utilizing Shape Memory Alloy Superelasticity for Twisted String Actuator,2,10,2025,-0.04645129019492953,-0.02528218366476403
375,The devil is in the details: Enhancing Video Virtual Try-On via Keyframe-Driven Details Injection,16,10,2025,-0.03227896122001955,0.28165495793182016
376,MMEDIT: A Unified Framework for Multi-Type Audio Editing via Audio Language Model,3,10,2025,0.049462570239096254,0.17533547169579866
377,Comment Traps: How Defective Commented-out Code Augment Defects in AI-Assisted Code Generation,17,10,2025,0.1818026176298619,-0.05074826731342858
378,SynCraft: Guiding Large Language Models to Predict Edit Sequences for Molecular Synthesizability Optimization,15,10,2025,0.23623047171800474,-0.04167244404539612
379,RIS-Empowered OTFS Modulation With Faster-than-Nyquist Signaling in High-Mobility Wireless Communications,2,10,2025,-0.09078834088754176,-0.008129108310295029
380,FedDPC : Handling Data Heterogeneity and Partial Client Participation in Federated Learning,3,10,2025,-0.10719552767905892,0.04998081792564989
381,Toward Explaining Large Language Models in Software Engineering Tasks,17,10,2025,0.35065601395915197,-0.08618372050762055
382,"Top-K Exterior Power Persistent Homology: Algorithm, Structure, and Stability",14,10,2025,-0.20602393929093893,-0.09824532509829473
383,Can LLMs Solve My Grandma's Riddle? Evaluating Multilingual Large Language Models on Reasoning Traditional Bangla Tricky Riddles,15,10,2025,0.49466293441223835,-0.1277191502891912
384,Differentially Private Feature Release for Wireless Sensing: Adaptive Privacy Budget Allocation on CSI Spectrograms,2,10,2025,-0.14316513711570308,0.09639632527025899
385,Pneumatic bladder links with wide range of motion joints for articulated inflatable robots,4,10,2025,-0.13662328464091306,0.04916788815440366
386,Deep Learning Classification of EEG Responses to Multi-Dimensional Transcranial Electrical Stimulation,10,10,2025,-0.14890097838209207,-0.11032259804221746
387,TableGPT-R1: Advancing Tabular Reasoning Through Reinforcement Learning,15,11,2025,0.33792968339484675,-0.10628981208356211
388,Algorithm for Interpretable Graph Features via Motivic Persistent Cohomology,8,12,2025,-0.1887579912597371,-0.04008161700037079
389,SpidR: Learning Fast and Stable Linguistic Units for Spoken Language Models Without Supervision,2,13,2025,0.07158540514565238,-0.006227845963711846
390,Structured Visualization Design Knowledge for Grounding Generative Reasoning and Situated Feedback,15,14,2025,0.20070705580437165,-0.10995804198154747
391,KAN-AFT: An Interpretable Nonlinear Survival Model Integrating Kolmogorov-Arnold Networks with Accelerated Failure Time Analysis,10,15,2025,-0.13050768998887988,-0.10462479313678892
392,From the Two-Capacitor Paradox to Electromagnetic Side-Channel Mitigation in Digital Circuits,14,16,2025,0.018626315860335214,0.004007213688644271
393,Ferroelectric FET-based Logic-in-Memory Encoder for Hyperdimensional Computing,2,17,2025,-0.08354671283642975,-0.060228714583942584
394,KnowVal: A Knowledge-Augmented and Value-Guided Autonomous Driving System,12,18,2025,0.19888269232693626,-0.05617723010991138
395,Patterns vs. Patients: Evaluating LLMs against Mental Health Professionals on Personality Disorder Diagnosis through First-Person Narratives,17,19,2025,0.3015306550216706,-0.15288830159394393
396,TAVID: Text-Driven Audio-Visual Interactive Dialogue Generation,12,20,2025,0.13405345713356542,0.3230505792531044
397,AprielGuard,15,21,2025,0.3440011559209489,-0.15292348505198908
398,SlideTailor: Personalized Presentation Slide Generation for Scientific Papers,16,22,2025,0.09280437479658234,0.25311739856626453
399,Mixture-of-Experts with Gradient Conflict-Driven Subspace Topology Pruning for Emergent Modularity,14,23,2025,-0.0010418901680371141,-0.01782326798490365
400,UbiQVision: Quantifying Uncertainty in XAI for Image Recognition,10,24,2025,-0.1296362312627358,0.06463606750302918
401,"Replacing Gas with Low-cost, Abundant Long-duration Pumped Hydro in Electricity Systems",14,10,2025,-0.06972684542068845,0.021491825026141987
402,Auditing Reproducibility in Non-Targeted Analysis: 103 LC/GC--HRMS Tools Reveal Temporal Divergence Between Openness and Operability,3,10,2025,-0.054925177191036643,-0.08922008096136069
403,Synthesizing Procedural Memory: Challenges and Architectures in Automated Workflow Generation,17,10,2025,0.15127536755145948,0.01341060267614185
404,ActionFlow: A Pipelined Action Acceleration for Vision Language Models on Edge,12,10,2025,0.06547838146896885,0.07907931936985436
405,Graph-Symbolic Policy Enforcement and Control (G-SPEC): A Neuro-Symbolic Framework for Safe Agentic AI in 5G Autonomous Networks,1,10,2025,-0.07101963392290364,-0.25571559326761695
406,HGAN-SDEs: Learning Neural Stochastic Differential Equations with Hermite-Guided Adversarial Training,10,10,2025,-0.2409190169364731,-0.05337010582213184
407,Automated Training of Learned Database Components with Generative AI,3,10,2025,-0.07349063297246328,-0.021497578569599263
408,Optimality-Informed Neural Networks for Solving Parametric Optimization Problems,10,10,2025,-0.32789919668191436,-0.14772180851741928
409,DeepONet-accelerated Bayesian inversion for moving boundary problems,10,10,2025,-0.2686003492609422,-0.07351411004128379
410,Maximizing the Egalitarian Welfare in Friends and Enemies Games,0,10,2025,-0.08097406283675598,-0.2159046123062219
411,${D}^{3}${ETOR}: ${D}$ebate-Enhanced Pseudo Labeling and Frequency-Aware Progressive ${D}$ebiasing for Weakly-Supervised Camouflaged Object ${D}$etection with Scribble Annotations,2,10,2025,0.03188235014196267,0.11630796468896884
412,LADLE-MM: Limited Annotation based Detector with Learned Ensembles for Multimodal Misinformation,13,10,2025,0.0981093633525168,0.20204251378661947
413,BiCoR-Seg: Bidirectional Co-Refinement Framework for High-Resolution Remote Sensing Image Segmentation,2,10,2025,-0.05215318044879754,0.10541559350219422
414,Degradation-Aware Metric Prompting for Hyperspectral Image Restoration,2,10,2025,-0.038730553011202,0.19291087021427802
415,Unified Multimodal Brain Decoding via Cross-Subject Soft-ROI Fusion,13,10,2025,0.05950499824228979,0.13849798306136205
416,Memory as Resonance: A Biomimetic Architecture for Infinite Context Memory on Ergodic Phonetic Manifolds,2,10,2025,0.07267433583708965,-0.006431791058293447
417,Post-Quantum Cryptography in the 5G Core,7,10,2025,-0.211650615142126,-0.1488364214232294
418,Hierarchical Rectangle Packing Solved by Multi-Level Recursive Logic-based Benders Decomposition,14,10,2025,-0.14537453319609386,-0.015302909701701648
419,MemR$^3$: Memory Retrieval via Reflective Reasoning for LLM Agents,5,10,2025,0.1598181868971917,-0.1300495858595485
420,IndicDLP: A Foundational Dataset for Multi-Lingual and Multi-Domain Document Layout Parsing,2,10,2025,0.1729126501886781,0.05823182311319205
421,Achieving Flexible and Secure Authentication with Strong Privacy in Decentralized Networks,10,10,2025,-0.1372586268472458,-0.050344397770491094
422,How I Met Your Bias: Investigating Bias Amplification in Diffusion Models,11,10,2025,0.08474297801468632,0.21006079417262813
423,Adaptive Multi-task Learning for Probabilistic Load Forecasting,14,10,2025,-0.18438288248925336,-0.08994431023305133
424,Finite-Time Control Based on Differential Flatness for Wheeled Mobile Robots with Experimental Validation,14,10,2025,-0.14553069422045567,-0.005935563885401552
425,Evaluating Moderation in Online Social Network,14,10,2025,-0.120922307640804,-0.08482459974181318
426,UrbanV2X: A Multisensory Vehicle-Infrastructure Dataset for Cooperative Navigation in Urban Areas,3,10,2025,-0.05911276426832653,0.011214354583268108
427,The Effect of Empathic Expression Levels in Virtual Human Interaction: A Controlled Experiment,0,10,2025,0.028760849248900842,-0.09182021499012574
428,Generalisation in Multitask Fitted Q-Iteration and Offline Q-learning,1,10,2025,-0.15260726621869028,-0.13802830587817752
429,Cost-TrustFL: Cost-Aware Hierarchical Federated Learning with Lightweight Reputation Evaluation across Multi-Cloud,10,10,2025,-0.14926913110433013,-0.04748212857967555
430,LiteFusion: Taming 3D Object Detectors from Vision-Based to Multi-Modal with Minimal Adaptation,6,10,2025,-0.06111806911330626,0.2614954775424698
431,"Error Localization, Certificates, and Hints for Probabilistic Program Verification via Slicing (Extended Version)",14,10,2025,-0.08176105317216699,-0.0815853164723485
432,JDPNet: A Network Based on Joint Degradation Processing for Underwater Image Enhancement,2,10,2025,-0.14920700111525087,0.0866428898817403
433,Aliasing-Free Neural Audio Synthesis,2,10,2025,-0.058924000840218094,0.06832688741991917
